FileName,FrameIndex,TrackedID,LocalID,CentroidX_px,CentroidY_px,Area_px2,Area_um2,Perimeter_px,Perimeter_um,Radius_px,Radius_um
IRI3_0008.tiff,8,1,1,4.10869565217391,9.91304347826087,138,26.7168,46.288,20.36672,6.62772693261899,2.91619985035236
IRI3_0008.tiff,8,1,2,25.2972222222222,7.51111111111111,360,69.696,70.048,30.82112,10.7047446969166,4.71008766664332
IRI3_0008.tiff,8,2,3,59.0312989045383,9.97965571205008,639,123.7104,94.867,41.74148,14.2618377943182,6.2752086295
IRI3_0008.tiff,8,2,4,86,3.03947368421053,76,14.7136,34.892,15.35248,4.91849075936594,2.16413593412101
IRI3_0008.tiff,8,3,5,141.294117647059,9.08585055643879,629,121.7744,97.398,42.85512,14.1498027692828,6.22591321848445
IRI3_0008.tiff,8,4,6,187.280660377358,7.25707547169811,424,82.0864,82.296,36.21024,11.6173745632104,5.11164480781256
IRI3_0008.tiff,8,4,7,213.147058823529,11.6470588235294,510,98.736,83.231,36.62164,12.7411946831423,5.60612566058261
IRI3_0008.tiff,8,4,8,232.170731707317,3.84146341463415,82,15.8752,32.849,14.45356,5.10895396995029,2.24793974677813
IRI3_0008.tiff,8,4,9,248.68661971831,12.4894366197183,568,109.9648,85.05,37.422,13.44618962206,5.91632343370639
IRI3_0008.tiff,8,5,10,273.736681887367,13.3805175038052,657,127.1952,91.757,40.37308,14.4613137447035,6.36297804766954
IRI3_0008.tiff,8,5,11,306.041095890411,3.63013698630137,146,28.2656,56.03,24.6532,6.81712867583072,2.99953661736552
IRI3_0008.tiff,8,15,12,349.144554455446,13.5168316831683,505,97.768,80.907,35.59908,12.6785840109538,5.57857696481969
IRI3_0008.tiff,8,481,13,407.705882352941,12.188986232791,799,154.6864,103.658,45.60952,15.9477145403612,7.01699439775894
IRI3_0008.tiff,8,481,14,464.058992805755,12.336690647482,695,134.552,96.719,42.55636,14.8736468593864,6.54440461813001
IRI3_0008.tiff,8,488,15,499.959016393443,3.4344262295082,122,23.6192,48.554,21.36376,6.2316776324215,2.74193815826546
IRI3_0008.tiff,8,19,16,570.766891891892,6.48648648648649,296,57.3056,65.847,28.97268,9.70668461991024,4.27094123276051
IRI3_0008.tiff,8,19,17,608.367088607595,12.0965189873418,632,122.3552,90.591,39.86004,14.1835061979807,6.24074272711149
IRI3_0008.tiff,8,7,18,657.809523809524,4.39455782312925,147,28.4592,47.975,21.109,6.84043516664088,3.00979147332199
IRI3_0008.tiff,8,7,19,679.356902356902,6.49494949494949,297,57.4992,64.648,28.44512,9.72306722164286,4.27814957752286
IRI3_0008.tiff,8,480,20,720.31746031746,8.44671201814059,441,85.3776,76.524,33.67056,11.8479812545029,5.21311175198127
IRI3_0008.tiff,8,480,21,759.056680161943,7.10526315789474,494,95.6384,94.007,41.36308,12.5397401797163,5.51748567907519
IRI3_0008.tiff,8,492,22,837.540918163673,10.9900199600798,501,96.9936,80.328,35.34432,12.6282719711796,5.556439667319
IRI3_0008.tiff,8,17,23,894.561538461538,3.66923076923077,130,25.168,49.596,21.82224,6.43275098258069,2.8304104323355
IRI3_0008.tiff,8,10,24,951.499364675985,11.7903430749682,787,152.3632,102.517,45.10748,15.8275039228124,6.96410172603747
IRI3_0008.tiff,8,10,25,1016.67776096823,14.6762481089259,661,127.9696,91.253,40.15132,14.505269206998,6.38231845107914
IRI3_0008.tiff,8,10,26,1072.28070175439,3.21929824561404,114,22.0704,48.165,21.1926,6.02389633252035,2.65051438630895
IRI3_0008.tiff,8,13,27,1124.54054054054,6.3490990990991,444,85.9584,92.055,40.5042,11.8882122064507,5.2308133708383
IRI3_0008.tiff,8,14,28,1156.82625482625,14.9021879021879,777,150.4272,100.516,44.22704,15.7266265157155,6.91971566691481
IRI3_0008.tiff,8,14,29,1184.58571428571,10.9238095238095,420,81.312,74.266,32.67704,11.5624457705622,5.08747613904738
IRI3_0008.tiff,8,481,30,485.586206896552,12.4176245210728,261,50.5296,56.477,24.84988,9.11476166961975,4.01049513463269
IRI3_0008.tiff,8,18,31,533.898305084746,26.7166101694915,1475,285.56,136.996,60.27824,21.668112103298,9.53396932545114
IRI3_0008.tiff,8,17,32,907.026150627615,20.2238493723849,956,185.0816,109.407,48.13908,17.444318593505,7.6755001811422
IRI3_0008.tiff,8,10,33,1049.06006006006,14.7867867867868,666,128.9376,92.113,40.52972,14.5600269298654,6.40641184914076
IRI3_0008.tiff,8,15,34,369.359281437126,18.4451097804391,501,96.9936,81.246,35.74824,12.6282719711796,5.556439667319
IRI3_0008.tiff,8,481,35,384.763888888889,13,216,41.8176,52.846,23.25224,8.29185958731205,3.6484182184173
IRI3_0008.tiff,8,10,36,992.944723618091,14.4698492462312,398,77.0528,71.975,31.669,11.2555468414977,4.95244061025899
IRI3_0008.tiff,8,488,37,512.559782608696,13.5326086956522,184,35.6224,46.834,20.60696,7.65303985732581,3.36733753722336
IRI3_0008.tiff,8,7,38,645.039510818438,23.650987770461,1063,205.7968,113.186,49.80184,18.3946570778955,8.093649114274
IRI3_0008.tiff,8,10,39,1076.97585227273,22.0127840909091,704,136.2944,94.272,41.47968,14.9696412740382,6.58664216057682
IRI3_0008.tiff,8,5,40,295.958333333333,22.7608695652174,552,106.8672,82.619,36.35236,13.255453865238,5.83239970070471
IRI3_0008.tiff,8,492,41,853.729007633588,18.469465648855,262,50.7232,55.642,24.48248,9.13220620552083,4.01817073042917
IRI3_0008.tiff,8,2,42,102.017287234043,24.6210106382979,752,145.5872,94.942,41.77448,15.4715556557901,6.80748448854764
IRI3_0008.tiff,8,13,43,1113.22372881356,19.5457627118644,295,57.112,61.936,27.25184,9.69027432141207,4.26372070142131
