FileName,FrameIndex,TrackedID,LocalID,CentroidX_px,CentroidY_px,Area_px2,Area_um2,Perimeter_px,Perimeter_um,Radius_px,Radius_um
IRI3_0020.tiff,20,1,1,5.72727272727273,7.02797202797203,143,27.6848,42.095,18.5218,6.74672614860586,2.96855950538658
IRI3_0020.tiff,20,2,2,62.770652173913,13.154347826087,920,178.112,109.745,48.2878,17.1127173554958,7.52959563641816
IRI3_0020.tiff,20,2,3,92,2.4468085106383,47,9.0992,29.574,13.01256,3.86788891394752,1.70187112213691
IRI3_0020.tiff,20,3,4,143.919655667145,9.38307030129125,697,134.9392,106.735,46.9634,14.8950324158795,6.553814262987
IRI3_0020.tiff,20,4,5,187.764150943396,6.80188679245283,318,61.5648,67.931,29.88964,10.0609414970193,4.4268142586885
IRI3_0020.tiff,20,4,6,218.347305389222,15.7134302822926,1169,226.3184,124.532,54.79408,19.2900040681398,8.48760178998153
IRI3_0020.tiff,20,5,7,251.5,10.5546218487395,476,92.1536,78.566,34.56904,12.3091634899974,5.41603193559884
IRI3_0020.tiff,20,5,8,281.339449541284,15.1080530071356,981,189.9216,112.788,49.62672,17.6709365441195,7.77521207941259
IRI3_0020.tiff,20,5,9,307.108333333333,3.81666666666667,120,23.232,44.072,19.39168,6.18038723237103,2.71937038224325
IRI3_0020.tiff,20,15,10,343.275,3.75833333333333,120,23.232,45.85,20.174,6.18038723237103,2.71937038224325
IRI3_0020.tiff,20,15,11,362.386773547094,11.809619238477,499,96.6064,77.285,34.0054,12.6030406333437,5.54533787867121
IRI3_0020.tiff,20,481,12,406.326763485477,10.7375518672199,964,186.6304,123.928,54.52832,17.5171553136111,7.70754833798889
IRI3_0020.tiff,20,481,13,439.100529100529,11.3227513227513,378,73.1808,78.459,34.52196,10.9690991871472,4.82640364234476
IRI3_0020.tiff,20,481,14,469.315789473684,15.0597165991903,988,191.2768,115.054,50.62376,17.7338706307897,7.80290307754747
IRI3_0020.tiff,20,488,15,503.322916666667,3.14583333333333,96,18.5856,41.516,18.26704,5.52790639154137,2.4322788122782
IRI3_0020.tiff,20,18,16,533.666666666667,26.1904024767802,1938,375.1968,154.769,68.09836,24.8371608567523,10.928350776971
IRI3_0020.tiff,20,7,17,611.167452830189,9.32311320754717,424,82.0864,72.612,31.94928,11.6173745632104,5.11164480781256
IRI3_0020.tiff,20,7,18,646.910702113156,23.7702794819359,1467,284.0112,138.021,60.72924,21.6092712286097,9.50807934058829
IRI3_0020.tiff,20,7,19,679.242206235012,6.62350119904077,417,80.7312,86.258,37.95352,11.5210773167547,5.06927401937209
IRI3_0020.tiff,20,480,20,725.350847457627,11.1898305084746,590,114.224,85.712,37.71328,13.7041173684567,6.02981164212095
IRI3_0020.tiff,20,480,21,763.489757914339,7.24767225325885,537,103.9632,100.102,44.04488,13.074112164147,5.75260935222466
IRI3_0020.tiff,20,17,22,896.666666666667,3.84126984126984,126,24.3936,46.71,20.5524,6.33301236846713,2.78652544212554
IRI3_0020.tiff,20,10,23,953.799773755656,12.381221719457,884,171.1424,109.944,48.37536,16.7745622710839,7.38080739927691
