FileName,FrameIndex,TrackedID,LocalID,CentroidX_px,CentroidY_px,Area_px2,Area_um2,Perimeter_px,Perimeter_um,Radius_px,Radius_um
IRI3_0012.tiff,12,1,1,5.15126050420168,6.52941176470588,119,23.0384,38.911,17.12084,6.15458174499869,2.70801596779942
IRI3_0012.tiff,12,1,2,25.3479853479853,6.97069597069597,273,52.8528,58.726,25.83944,9.3219418002997,4.10165439213187
IRI3_0012.tiff,12,2,3,59.3027989821883,11.4211195928753,786,152.1696,102.798,45.23112,15.8174451331579,6.95967585858946
IRI3_0012.tiff,12,2,4,87.9019607843137,2.3921568627451,51,9.8736,29.45,12.958,4.0291195310357,1.77281259365571
IRI3_0012.tiff,12,3,5,142.148205928237,9.04836193447738,641,124.0976,100.028,44.01232,14.284139352576,6.28502131513343
IRI3_0012.tiff,12,4,6,187.415189873418,7.02025316455696,395,76.472,77.64,34.1616,11.2130461981835,4.93374032720074
IRI3_0012.tiff,12,4,7,213.304635761589,14.4715231788079,755,146.168,101.442,44.63448,15.5023857540948,6.82104973180172
IRI3_0012.tiff,12,5,8,248.645276292335,11.9055258467023,561,108.6096,84.19,37.0436,13.3630777199381,5.87975419677277
IRI3_0012.tiff,12,5,9,274.499234303216,13.0122511485452,653,126.4208,92.311,40.61684,14.4172242709204,6.34357867920496
IRI3_0012.tiff,12,5,10,304,3.82307692307692,130,25.168,46.404,20.41776,6.43275098258069,2.8304104323355
IRI3_0012.tiff,12,15,11,338.885714285714,3.57142857142857,105,20.328,40.987,18.03428,5.78122288528111,2.54373806952369
IRI3_0012.tiff,12,15,12,352.758474576271,12.3474576271186,472,91.3792,78.17,34.3948,12.2573352030019,5.39322748932083
IRI3_0012.tiff,12,481,13,405.887484197219,9.82553729456384,791,153.1376,112.714,49.59416,15.867675317178,6.9817771395583
IRI3_0012.tiff,12,481,14,435.663793103448,12.1465517241379,464,89.8304,87.813,38.63772,12.153015559493,5.34732684617692
IRI3_0012.tiff,12,481,15,466.589651022864,12.7894103489771,831,160.8816,104.493,45.97692,16.2639329628085,7.15613050363576
IRI3_0012.tiff,12,488,16,500.944099378882,4.2111801242236,161,31.1696,52.946,23.29624,7.15876327835963,3.14985584247824
IRI3_0012.tiff,12,18,17,532.007769145394,26.2857935627081,1802,348.8672,150.204,66.08976,23.9498312082401,10.5379257316256
IRI3_0012.tiff,12,19,18,571.228813559322,5.67372881355932,236,45.6896,58.47,25.7268,8.66724484131922,3.81358773018046
IRI3_0012.tiff,12,19,19,586.892018779343,9.56338028169014,213,41.2368,57.122,25.13368,8.23407588968838,3.62299339146289
IRI3_0012.tiff,12,19,20,608.785714285714,11.4914965986395,588,113.8368,86.944,38.25536,13.6808703332818,6.01958294664397
IRI3_0012.tiff,12,7,21,657.315068493151,3.05479452054795,73,14.1328,34.627,15.23588,4.82043791490117,2.12099268255651
IRI3_0012.tiff,12,7,22,679.453416149068,6.22981366459627,322,62.3392,71.107,31.28708,10.1240201180747,4.45456885195285
IRI3_0012.tiff,12,480,23,722.031847133758,8.95966029723992,471,91.1856,79.402,34.93688,12.2443438530844,5.38751129535713
IRI3_0012.tiff,12,480,24,760.084980237154,7.08498023715415,506,97.9616,95.876,42.18544,12.6911308561924,5.58409757672464
IRI3_0012.tiff,12,492,25,830.534482758621,3.51724137931034,116,22.4576,44.419,19.54436,6.0765077797465,2.67366342308846
IRI3_0012.tiff,12,17,26,894.596899224806,3.69767441860465,129,24.9744,48.67,21.4148,6.40796186924587,2.81950322246818
IRI3_0012.tiff,12,10,27,951.498285714286,12.3657142857143,875,169.4,108.24,47.6256,16.6889529453114,7.343139295937
IRI3_0012.tiff,12,10,28,1016.16721854305,13.6605960264901,604,116.9344,88.483,38.93252,13.8657553438321,6.10093235128614
